NODE_705_length_399_cov_2.002506	LR584418.1	89.104	413	26	3	1	396	41021810	41021400	4.44e-136	496	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	87.118	458	31	6	1	441	43230736	43230290	1.60e-135	494	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	87.146	459	28	7	1	441	14778673	14779118	5.75e-135	492	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	87.118	458	30	4	1	441	30947317	30947762	5.75e-135	492	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	87.118	458	29	5	1	441	39792766	39792322	5.75e-135	492	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	88.862	413	29	2	46	441	43929622	43929210	5.75e-135	492	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	86.900	458	32	6	1	441	44302942	44302496	7.43e-134	488	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	86.900	458	30	14	1	441	30423295	30423739	2.67e-133	486	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	86.404	456	25	8	3	441	27939246	27938811	1.25e-126	464	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	85.403	459	37	15	1	441	27637965	27637519	3.51e-122	449	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	86.792	424	27	4	1	407	14230710	14231121	4.54e-121	446	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	86.333	439	21	9	20	441	12470303	12470719	5.87e-120	442	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	84.375	480	34	4	1	441	13291331	13290854	3.53e-117	433	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	88.611	360	24	2	99	441	6092266	6091907	7.65e-114	422	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	88.611	360	21	3	99	441	6775227	6775583	2.75e-113	420	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	87.435	382	22	4	77	441	34335260	34334888	3.56e-112	416	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	84.061	458	26	9	1	441	43547699	43547272	1.29e-106	398	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	83.660	459	31	9	1	441	44516045	44515613	5.99e-105	392	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	88.415	328	21	6	122	432	10264139	10264466	4.67e-101	379	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	93.651	252	15	1	191	441	9740978	9740727	6.04e-100	375	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	93.227	251	17	0	191	441	41095917	41096167	2.81e-98	370	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	86.364	352	22	9	1	335	44560829	44561171	1.69e-95	361	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	95.872	218	9	0	224	441	32282095	32282312	2.83e-93	353	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	86.337	344	20	7	1	344	11823811	11824127	3.66e-92	350	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	90.837	251	14	1	191	441	23573724	23573965	1.71e-85	327	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	86.218	312	24	3	1	295	40037274	40036965	2.87e-83	320	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	87.119	295	19	3	1	278	14569286	14568994	3.71e-82	316	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	88.797	241	18	1	201	441	40083258	40083489	2.91e-73	287	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	95.429	175	8	0	267	441	8661149	8660975	4.87e-71	279	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	92.593	189	12	1	1	189	45920510	45920324	2.93e-68	270	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	95.364	151	7	0	291	441	8248720	8248870	2.30e-59	241	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	95.105	143	7	0	299	441	19701749	19701607	6.43e-55	226	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	92.763	152	9	1	1	152	31857519	31857370	1.08e-52	219	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	93.103	145	8	1	44	188	8661294	8661152	1.80e-50	211	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	94.118	136	8	0	306	441	38248727	38248862	2.33e-49	207	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	92.254	142	9	1	1	142	33931669	33931808	3.90e-47	200	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	93.913	115	7	0	1	115	43644395	43644281	2.36e-39	174	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	92.381	105	8	0	337	441	17272850	17272746	3.98e-32	150	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	83.974	156	7	3	3	158	43866316	43866453	4.01e-27	134	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	93.651	63	4	0	1	63	6092324	6092262	1.89e-15	95.3	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	93.651	63	4	0	1	63	6775169	6775231	1.89e-15	95.3	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_705_length_399_cov_2.002506	LR584418.1	88.525	61	7	0	381	441	14569004	14568944	2.47e-09	75.0	Eukaryota	Salmo trutta genome assembly, chromosome: 29	8032	Salmo trutta	river trout	bony fishes
NODE_708_length_222_cov_1.288288	FQ310508.3	82.635	167	23	1	29	195	5858656	5858816	3.77e-30	143	Eukaryota	Dicentrarchus labrax chromosome sequence corresponding to linkage group 18, complete sequence	13489	Dicentrarchus labrax	European seabass	bony fishes
NODE_709_length_402_cov_1.024876	LR584069.1	81.673	251	33	10	174	411	22812080	22812330	5.08e-46	196	Eukaryota	Scleropages formosus genome assembly, chromosome: 4	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_709_length_402_cov_1.024876	LR584069.1	75.462	379	52	26	72	411	22017341	22016965	5.19e-31	147	Eukaryota	Scleropages formosus genome assembly, chromosome: 4	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_710_length_196_cov_1.974490	LR132019.2	85.567	97	10	3	58	154	2783329	2783421	7.37e-17	99.0	Eukaryota	Betta splendens genome assembly, chromosome: 11	158456	Betta splendens	Siamese fighting fish	bony fishes
NODE_714_length_233_cov_1.446352	XM_003451575.5	83.704	135	21	1	81	215	3900	3767	3.97e-25	126	Eukaryota	PREDICTED: Oreochromis niloticus F-box and leucine rich repeat protein 3 (fbxl3), mRNA	8128	Oreochromis niloticus	Nile tilapia	bony fishes
NODE_715_length_332_cov_1.093374	LR584076.1	77.387	199	21	12	129	307	15031407	15031213	4.40e-16	97.1	Eukaryota	Scleropages formosus genome assembly, chromosome: 11	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_717_length_289_cov_1.439446	XM_005751867.1	80.714	140	22	3	4	143	1753	1887	2.30e-18	104	Eukaryota	PREDICTED: Pundamilia nyererei uncharacterized LOC102200359 (LOC102200359), transcript variant X2, mRNA	303518	Pundamilia nyererei	Pundamilia nyererei	bony fishes
NODE_718_length_308_cov_1.246753	LR131965.1	91.163	215	17	2	3	216	19102526	19102739	1.75e-74	291	Eukaryota	Parambassis ranga genome assembly, chromosome: 15	210632	Parambassis ranga	Indian glassy fish	bony fishes
NODE_733_length_256_cov_1.621094	CP026248.1	90.000	100	8	2	1	99	13558110	13558208	1.21e-25	128	Eukaryota	Scophthalmus maximus chromosome 6	52904	Scophthalmus maximus	turbot	bony fishes
NODE_737_length_240_cov_1.712500	LR131977.1	97.087	103	3	0	180	282	4238473	4238371	1.44e-39	174	Eukaryota	Parambassis ranga genome assembly, chromosome: 5	210632	Parambassis ranga	Indian glassy fish	bony fishes
NODE_739_length_188_cov_1.542553	AJ293549.1	93.043	230	16	0	1	230	132	361	1.38e-88	337	Eukaryota	Cichlasoma labridens Rex6 retrotransposon partial en pseudogene for endonuclease, clone rex6-Cla-2	119479	Herichthys labridens	Herichthys labridens	bony fishes
NODE_744_length_368_cov_1.135870	LR131971.1	89.182	379	34	6	1	375	17823343	17823718	3.22e-127	466	Eukaryota	Parambassis ranga genome assembly, chromosome: 20	210632	Parambassis ranga	Indian glassy fish	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	93.158	380	19	4	1	373	749869	749490	7.78e-153	551	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	91.579	380	25	4	1	373	1349043	1348664	7.89e-143	518	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	90.000	390	22	5	1	373	1350940	1350551	6.19e-134	488	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	92.694	219	12	2	159	373	1348608	1348390	4.00e-81	313	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	91.367	139	9	2	238	373	1348103	1347965	2.53e-43	187	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	79.167	240	36	5	148	373	1860758	1860519	2.56e-33	154	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	78.138	247	38	7	141	373	1289954	1290198	5.55e-30	143	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	79.695	197	35	3	180	371	1002329	1002525	2.58e-28	137	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	90.000	100	7	2	1	97	746139	746238	5.59e-25	126	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_758_length_331_cov_1.024169	LN596002.1	88.636	88	7	2	1	85	1349260	1349173	2.62e-18	104	Eukaryota	Cyprinus carpio genome assembly common carp genome ,scaffold 000000544	7962	Cyprinus carpio	common carp	bony fishes
NODE_764_length_377_cov_1.068966	LR536449.1	81.172	239	42	3	58	294	86136720	86136957	7.98e-44	189	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_764_length_377_cov_1.068966	LR536449.1	80.617	227	39	4	72	294	87429801	87429576	2.89e-38	171	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_764_length_377_cov_1.068966	LR536449.1	81.043	211	33	6	55	259	78798515	78798724	1.74e-35	161	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	80.672	238	35	10	100	334	4712533	4712762	1.76e-39	174	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	88.489	139	9	3	98	229	21818042	21817904	1.37e-35	161	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	87.879	132	9	3	100	224	21907200	21907331	1.07e-31	148	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	92.000	100	8	0	98	197	21544493	21544394	1.78e-29	141	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	92.473	93	5	2	246	337	2446607	2446516	1.07e-26	132	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	92.308	91	7	0	98	188	22306409	22306499	3.86e-26	130	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	93.023	86	6	0	113	198	21716546	21716461	5.00e-25	126	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	89.691	97	10	0	102	198	2447689	2447785	1.80e-24	124	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	91.304	92	7	1	247	337	22305341	22305250	1.80e-24	124	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	90.323	93	7	2	246	337	2447896	2447987	2.33e-23	121	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	90.323	93	7	2	246	337	21817831	21817740	2.33e-23	121	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	90.110	91	8	1	247	336	21544280	21544190	3.01e-22	117	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	89.247	93	8	2	246	337	20125827	20125918	1.08e-21	115	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	89.247	93	8	2	246	337	22306596	22306687	1.08e-21	115	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	90.244	82	7	1	255	335	14253368	14253449	6.51e-19	106	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	91.892	74	4	2	246	318	21819128	21819200	8.42e-18	102	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_765_length_295_cov_1.416949	LR584088.1	88.095	84	7	3	246	327	21545579	21545661	3.92e-16	97.1	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_766_length_713_cov_4.507714	AB649032.1	88.344	755	85	1	1	755	116845	116094	0.0	904	Eukaryota	Oreochromis niloticus vasa gene, clone: b04TI071H03	8128	Oreochromis niloticus	Nile tilapia	bony fishes
NODE_777_length_392_cov_1.071429	JQ676168.1	97.778	45	1	0	204	248	490	446	1.87e-10	78.7	Eukaryota	Satanoperca jurupari haplotype 18 tyrosine kinase (Xsrc) gene, partial sequence	81341	Satanoperca jurupari	demon eartheater	bony fishes
NODE_790_length_406_cov_1.628079	XR_003270566.1	99.777	448	1	0	1	448	3191	3638	0.0	822	Eukaryota	PREDICTED: Astatotilapia calliptera 28S ribosomal RNA (LOC113011460), rRNA	8154	Astatotilapia calliptera	eastern happy	bony fishes
NODE_796_length_232_cov_1.745690	LR131968.1	87.619	210	22	3	1	206	6840587	6840378	1.35e-59	241	Eukaryota	Parambassis ranga genome assembly, chromosome: 18	210632	Parambassis ranga	Indian glassy fish	bony fishes
NODE_801_length_195_cov_1.866667	LR584081.1	88.571	245	20	7	1	237	23931100	23931344	1.13e-74	291	Eukaryota	Scleropages formosus genome assembly, chromosome: 16	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_808_length_313_cov_1.079872	LR584072.1	84.375	128	17	3	80	206	28679053	28678928	6.85e-24	122	Eukaryota	Scleropages formosus genome assembly, chromosome: 7	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_810_length_225_cov_1.857778	LR535836.1	91.566	83	6	1	9	90	12315704	12315622	2.99e-21	113	Eukaryota	Mastacembelus armatus genome assembly, chromosome: 4	205130	Mastacembelus armatus	zig-zag eel	bony fishes
NODE_812_length_189_cov_1.835979	LT972197.1	77.841	176	35	3	33	205	10437049	10436875	4.26e-19	106	Eukaryota	Larimichthys crocea genome assembly, chromosome: VIII	215358	Larimichthys crocea	large yellow croaker	bony fishes
NODE_813_length_228_cov_1.021930	LR597555.1	88.679	53	6	0	218	270	7447537	7447589	8.61e-07	65.8	Eukaryota	Myripristis murdjan genome assembly, chromosome: 6	586833	Myripristis murdjan	pinecone soldierfish	bony fishes
NODE_814_length_171_cov_15.017544	BK001476.1	97.653	213	5	0	1	213	214	2	1.61e-97	366	Eukaryota	TPA_exp: Rana pipiens Tc1-like transposon transposase gene, complete cds	8404	Rana pipiens	northern leopard frog	frogs & toads
NODE_814_length_171_cov_15.017544	BK001476.1	97.653	213	5	0	1	213	1408	1620	1.61e-97	366	Eukaryota	TPA_exp: Rana pipiens Tc1-like transposon transposase gene, complete cds	8404	Rana pipiens	northern leopard frog	frogs & toads
NODE_817_length_314_cov_1.331210	XR_266959.4	94.915	354	18	0	1	354	3914	4267	5.72e-154	555	Eukaryota	PREDICTED: Oreochromis niloticus uncharacterized LOC102080614 (LOC102080614), transcript variant X1, ncRNA	8128	Oreochromis niloticus	Nile tilapia	bony fishes
NODE_820_length_273_cov_1.417582	LT972191.1	88.927	289	22	5	20	304	6271456	6271174	9.09e-92	348	Eukaryota	Larimichthys crocea genome assembly, chromosome: XXIV	215358	Larimichthys crocea	large yellow croaker	bony fishes
NODE_822_length_202_cov_1.985149	XM_026192476.1	94.326	141	8	0	104	244	4556	4696	2.01e-52	217	Eukaryota	PREDICTED: Astatotilapia calliptera leucine-rich repeat and fibronectin type III domain-containing protein 1-like protein (LOC113036260), transcript variant X3, mRNA	8154	Astatotilapia calliptera	eastern happy	bony fishes
NODE_825_length_187_cov_1.994652	CP032601.1	82.609	115	13	4	120	229	24058270	24058382	9.12e-16	95.3	Eukaryota	Lateolabrax maculatus linkage group 4 sequence	315492	Lateolabrax maculatus	spotted sea bass	bony fishes
NODE_827_length_327_cov_1.269113	CP026251.1	94.545	110	6	0	208	317	17552478	17552587	2.52e-38	171	Eukaryota	Scophthalmus maximus chromosome 9	52904	Scophthalmus maximus	turbot	bony fishes
NODE_829_length_259_cov_1.579151	XR_002062444.2	91.639	299	25	0	1	299	11175	10877	8.39e-112	414	Eukaryota	PREDICTED: Oreochromis niloticus FAT atypical cadherin 1 (fat1), transcript variant X8, misc_RNA	8128	Oreochromis niloticus	Nile tilapia	bony fishes
NODE_831_length_283_cov_1.452297	XR_002753601.1	87.963	324	39	0	1	324	511	834	2.58e-102	383	Eukaryota	PREDICTED: Xiphophorus maculatus uncharacterized LOC111610321 (LOC111610321), ncRNA	8083	Xiphophorus maculatus	southern platyfish	bony fishes
NODE_838_length_200_cov_2.000000	XM_028585883.1	85.034	147	22	0	13	159	2610	2464	2.05e-32	150	Eukaryota	PREDICTED: Perca flavescens NLR family CARD domain containing 5 (nlrc5), mRNA	8167	Perca flavescens	yellow perch	bony fishes
NODE_844_length_256_cov_1.628906	CP032604.1	81.017	295	48	6	7	296	27590424	27590133	1.16e-55	228	Eukaryota	Lateolabrax maculatus linkage group 7 sequence	315492	Lateolabrax maculatus	spotted sea bass	bony fishes
NODE_846_length_199_cov_1.537688	LR597458.1	83.696	92	13	2	1	91	15691773	15691863	5.82e-13	86.1	Eukaryota	Sphaeramia orbicularis genome assembly, chromosome: 1	375764	Sphaeramia orbicularis	orbiculate cardinalfish	bony fishes
NODE_858_length_244_cov_1.278689	FQ310506.3	87.500	288	33	3	2	286	6387141	6387428	2.95e-86	329	Eukaryota	Dicentrarchus labrax chromosome sequence corresponding to linkage group 1, top part, complete sequence	13489	Dicentrarchus labrax	European seabass	bony fishes
NODE_859_length_232_cov_1.788793	CP027275.1	93.309	269	14	3	7	274	15412940	15413205	9.83e-106	394	Eukaryota	Lateolabrax maculatus chromosome Lm14	315492	Lateolabrax maculatus	spotted sea bass	bony fishes
NODE_859_length_232_cov_1.788793	CP027275.1	93.309	269	14	3	7	274	15421286	15421551	9.83e-106	394	Eukaryota	Lateolabrax maculatus chromosome Lm14	315492	Lateolabrax maculatus	spotted sea bass	bony fishes
NODE_860_length_233_cov_1.725322	LR584076.1	79.343	213	37	5	1	212	11664169	11664375	3.95e-30	143	Eukaryota	Scleropages formosus genome assembly, chromosome: 11	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_860_length_233_cov_1.725322	LR584076.1	77.778	162	32	3	41	200	8657694	8657853	3.12e-16	97.1	Eukaryota	Scleropages formosus genome assembly, chromosome: 11	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_862_length_315_cov_1.063492	LR584086.1	75.556	360	65	12	4	343	561525	561881	6.79e-34	156	Eukaryota	Scleropages formosus genome assembly, chromosome: 21	113540	Scleropages formosus	Asian bonytongue	bony fishes
NODE_867_length_364_cov_1.145604	XR_001422531.1	82.558	86	10	4	112	196	1199	1118	2.92e-08	71.3	Eukaryota	PREDICTED: Poecilia latipinna uncharacterized LOC106938079 (LOC106938079), ncRNA	48699	Poecilia latipinna	sailfin molly	bony fishes
NODE_868_length_218_cov_1.885321	CP032589.1	83.730	252	38	3	5	256	9944493	9944741	5.94e-58	235	Eukaryota	Lateolabrax maculatus linkage group 15 sequence	315492	Lateolabrax maculatus	spotted sea bass	bony fishes
NODE_882_length_194_cov_2.000000	XM_005468506.4	88.660	194	15	7	7	196	3726	3536	2.48e-56	230	Eukaryota	PREDICTED: Oreochromis niloticus putative uncharacterized protein DDB_G0268364 (LOC102075641), mRNA	8128	Oreochromis niloticus	Nile tilapia	bony fishes
NODE_885_length_316_cov_4.528481	LR584236.2	82.979	94	16	0	230	323	933501	933594	9.07e-13	86.1	Eukaryota	Takifugu rubripes genome assembly, chromosome: 20	31033	Takifugu rubripes	torafugu	bony fishes
NODE_885_length_316_cov_4.528481	LR584236.2	82.292	96	17	0	228	323	700939	700844	3.26e-12	84.2	Eukaryota	Takifugu rubripes genome assembly, chromosome: 20	31033	Takifugu rubripes	torafugu	bony fishes
NODE_897_length_383_cov_1.002611	AC126321.1	81.181	271	34	8	3	256	47345	47075	1.04e-47	202	Eukaryota	Polypterus bichir, clone -22F22, complete sequence	31136	Polypterus bichir	Nile bichir	bony fishes
NODE_902_length_366_cov_1.065574	XM_003454305.5	84.926	272	26	9	112	380	2116	2375	1.62e-65	261	Eukaryota	PREDICTED: Oreochromis niloticus suppressor of tumorigenicity 7 protein-like (LOC100693996), transcript variant X2, mRNA	8128	Oreochromis niloticus	Nile tilapia	bony fishes
NODE_907_length_399_cov_1.040100	LR131921.1	83.067	313	33	17	1	299	19189829	19190135	3.79e-67	267	Eukaryota	Cottoperca gobio genome assembly, chromosome: 14	56716	Cottoperca gobio	Cottoperca gobio	bony fishes
NODE_908_length_162_cov_1.993827	XR_003221409.1	96.154	52	2	0	153	204	66	15	4.79e-13	86.1	Eukaryota	PREDICTED: Oreochromis niloticus uncharacterized LOC112847690 (LOC112847690), ncRNA	8128	Oreochromis niloticus	Nile tilapia	bony fishes
NODE_913_length_292_cov_1.417808	LR535845.1	87.324	142	14	2	197	334	795539	795398	4.88e-35	159	Eukaryota	Mastacembelus armatus genome assembly, chromosome: 13	205130	Mastacembelus armatus	zig-zag eel	bony fishes
NODE_923_length_338_cov_1.192308	LR132043.1	85.855	304	29	8	1	294	22106760	22107059	1.47e-80	311	Eukaryota	Anabas testudineus genome assembly, chromosome: 4	64144	Anabas testudineus	climbing perch	bony fishes
NODE_927_length_204_cov_1.950980	LR584088.1	87.302	189	18	3	13	197	14249684	14249870	9.38e-51	211	Eukaryota	Scleropages formosus genome assembly, chromosome: 23	113540	Scleropages formosus	Asian bonytongue	bony fishes
